,Refcode,ΔE,P1/P2,O…O,O-H-O,O_H1-O_H3,O_H1-O_H4,O_H2-O_H3,O_H2-O_H4,min H…O,min H…H,H1…H4,H-O-H-H3,H-O-H-O,H-O-H-H4,O-H1-H3,O-H1-H4,H1-O-H2,H3-O-H4,R(H1O),r(H1O),R(H1H3),r(H1H3),R(H1H4),r(H1H4)
5721,MAXHAX,-3.32,49.851,2.734,164.467,82.926,37.705,40.526,96.349,1.764,2.198,2.494,58.477,107.362,129.059,145.991,175.374,99.073,105.006,0.47238745708775,1.6995723257297,1.2293922210324,1.8220314944767,0.20114419246754,2.4858755024813
5723,SELTUB,-3.07,14.3,2.734,174.278,90.01,17.667,153.977,95.352,1.744,2.047,2.697,173.963,132.044,54.363,147.977,173.912,112.039,107.581,0.17387996766775,1.7353102768219,1.0854415032473,1.7355188685313,0.28603253401268,2.6817894006589
5724,SUXQAF,-4.06,57.944,2.734,154.821,93.581,20.27,121.075,87.702,1.803,2.298,2.679,109.103,89.406,63.719,133.071,163.082,107.599,107.799,0.7670820706479,1.6316844354502,1.6787074276909,1.5693136627888,0.77959642377793,2.5630588007365
5725,VAGRUQ,-4.24,76.905,2.734,160.991,50.298,77.03,121.059,120.881,1.776,2.396,2.45,166.633,114.569,117.34,164.906,140.912,104.351,104.931,0.57847280973939,1.679150144684,0.62392655396412,2.3133377737067,1.5447574841109,1.9016372722692
5726,YIPWOK,-2.11,45.862,2.734,172.469,101.71,44.91,0.632,112.715,1.746,1.945,2.519,0.567,3.355,90.905,141.869,165.143,102.335,112.217,0.22883529328229,1.7309391695113,1.2009627295833,1.5299390583131,0.64589040106104,2.4347867647532
5727,BARBAD15,-4.1,0.0,2.735,179.035,56.542,54.43,52.154,163.126,1.742,2.425,2.466,0.0,180.0,180.0,160.76,160.158,108.695,110.972,0.029338121234345,1.7417529315728,0.79910022413764,2.2895553786234,0.83702829095278,2.3195990257251
5728,CATFIP,-4.72,86.619,2.735,176.153,82.366,76.144,103.493,144.113,1.744,2.148,2.229,107.018,157.675,148.5,150.612,152.523,108.395,112.372,0.11700910948663,1.7400703630305,1.0540693013975,1.8715880710913,1.0284438982624,1.9775601503183
5729,DUDPIB,-4.23,22.802,2.735,172.992,64.59,50.101,163.019,60.353,1.746,2.428,2.442,163.031,163.291,24.482,152.796,166.059,109.05,108.624,0.21302584194463,1.7329558536396,1.1099845259408,2.1594254680752,0.58833301620646,2.3700692525834
5730,FIJFUB,-4.42,72.757,2.735,179.693,62.186,56.177,71.99,101.017,1.742,2.378,2.437,55.677,44.182,89.687,158.084,160.374,109.849,110.431,0.0093338714573611,1.7419749937481,0.88758105398277,2.2061468384065,0.8185371895518,2.2954228083995
5731,FUSWOH01,-4.1,83.6,2.735,161.759,73.078,47.833,99.911,137.411,1.775,2.287,2.391,65.322,10.494,85.587,149.685,169.696,112.745,106.157,0.55560095800995,1.6858032434001,1.1543715814247,1.9742834781255,0.42768032862841,2.3524392737124
5732,GAHFUS,-3.43,58.413,2.735,171.545,85.378,59.085,25.025,103.343,1.749,2.193,2.398,13.087,0.627,79.76,145.598,159.08,104.485,107.329,0.25716000756831,1.7299912515696,1.2390358003107,1.8094306523181,0.85623965534762,2.2399235818684
5733,JISJAZ,-2.14,57.622,2.735,153.704,73.077,51.769,121.286,52.506,1.809,2.093,2.417,171.407,118.704,65.222,155.883,157.704,103.504,106.775,0.8014025631614,1.6217999049693,0.85520249108822,1.9103082733518,0.91698941690948,2.2362959127262
5734,MUCCIY,-3.69,83.351,2.735,173.26,76.27,73.805,79.204,47.694,1.747,2.255,2.281,66.423,20.979,28.427,150.887,151.899,103.426,107.316,0.20503503470258,1.7349264060889,1.0971333142999,1.9701074820053,1.0744132192154,2.0121126296446
5735,NIJHAP,-4.32,84.18,2.735,178.394,77.321,66.596,103.209,149.565,1.743,2.208,2.317,101.458,100.471,154.568,152.559,157.212,99.598,99.962,0.048849871396821,1.7423153245221,1.0175236231897,1.9595687475184,0.89742624034854,2.1361449255923
5736,OJOCEX,-3.31,53.772,2.735,145.079,50.606,105.892,91.644,144.626,1.861,2.24,2.257,176.682,138.362,158.947,164.32,123.766,109.425,109.512,1.0653228180872,1.5259122822963,0.60539222617133,2.1566409651334,1.8762766807159,1.2544460201227
5737,RIYMIV,-1.75,90.0,2.735,131.12,55.962,55.962,89.757,89.757,1.978,2.426,2.426,148.828,180.0,148.828,139.934,139.934,105.075,108.979,1.4900944129535,1.3008084564934,1.5615424565896,1.8566262834152,1.5615424565896,1.8566262834152
5738,RURVIL,-4.51,59.79,2.735,165.329,99.88,59.775,152.901,94.217,1.763,2.093,2.343,162.562,158.524,118.751,137.162,160.256,102.353,110.379,0.4465120726612,1.7055192666657,1.4230888495429,1.5347531157508,0.79150794051275,2.2052583023549
5739,TAHGUE,-2.42,70.912,2.735,166.066,68.45,53.478,53.96,84.943,1.76,2.133,2.545,41.692,132.421,94.72,166.417,154.635,100.289,99.026,0.42381510142895,1.708209811411,0.50094297648883,2.0733415382678,1.0902353388743,2.299654736231
5740,UDAJEP,-3.66,35.517,2.735,165.198,52.32,62.577,137.826,48.742,1.763,2.375,2.377,168.614,87.75,24.71,166.696,155.419,111.265,101.073,0.45041036957691,1.7044939128602,0.54652948365779,2.3112616735222,0.98878268976619,2.161582242807
5741,VEGDIV,-3.83,85.875,2.735,170.078,88.543,52.731,82.579,61.278,1.751,2.104,2.378,94.926,143.35,26.138,146.308,168.067,107.042,106.351,0.30171015658282,1.7248107088648,1.1671482576317,1.750594454666,0.49169366641241,2.3266115572673
5742,VEMGEB,-4.22,69.016,2.735,177.262,63.91,45.892,116.131,88.174,1.743,2.323,2.559,110.607,66.13,68.586,159.624,161.871,107.938,109.801,0.083261243514945,1.7410102140218,0.80882076708717,2.1776450506748,0.79625201450275,2.4319670494068
5743,XAKYAM,-2.74,59.265,2.735,141.35,69.624,69.169,70.9,176.817,1.888,2.387,2.727,110.689,147.681,161.957,139.69,132.081,107.655,107.675,1.1791718558699,1.4744821919319,1.5442049154985,1.8202198161075,2.0239742788607,1.827582315112
5744,XIBTUY,-4.22,36.417,2.735,169.362,79.123,40.856,167.849,87.755,1.753,2.297,2.562,175.506,165.882,93.219,146.249,164.891,107.411,103.447,0.32360944030999,1.722871420084,1.2761781588454,1.9098634262391,0.66780108579989,2.4734360128785
5745,XIWFUH,-4.7,77.824,2.735,169.509,66.921,66.888,106.824,141.38,1.753,2.308,2.437,120.903,161.562,144.702,156.298,150.125,108.367,105.739,0.31918812259023,1.7236960121777,0.92776923776261,2.1133168814594,1.2138926985776,2.1131572389058
5746,YIDXUF,-1.38,56.476,2.735,115.465,140.694,49.653,79.558,56.915,2.157,2.418,2.556,119.038,130.255,108.329,93.775,127.916,96.959,100.107,1.9474433521195,0.92742298347919,2.4127536430377,0.15919754397733,2.0164603839465,1.5706761346548
5747,ACUHIR,-2.61,70.313,2.736,150.187,48.337,87.998,78.129,61.75,1.83,2.289,2.429,41.97,95.879,76.912,169.029,131.906,107.125,107.253,0.90982263348423,1.5878043883299,0.43562445364833,2.2471654000949,1.8077628631321,1.6223545946187
5748,BEQWID,-4.32,71.079,2.736,175.921,60.076,60.914,101.775,68.148,1.744,2.397,2.42,83.162,0.116,41.721,158.816,156.713,111.704,108.983,0.1240539610455,1.7395823104265,0.86618999234968,2.2350221245333,0.95671579049347,2.2228573719923
5749,CUHRIG10,-3.15,72.2,2.736,175.075,88.395,73.386,17.799,107.501,1.746,2.079,2.273,1.066,44.827,96.919,148.203,152.878,105.515,107.673,0.14989698550964,1.7395536478462,1.0954485812593,1.7669842686954,1.0362304482388,2.0230559700964
5750,DEHCAX,-3.65,74.105,2.736,156.526,60.461,57.09,98.103,130.464,1.796,2.289,2.421,38.127,30.005,82.974,159.025,154.606,109.504,109.488,0.71540585108433,1.6473647040757,0.81937173131019,2.1373233180616,1.0382229328158,2.1870834784652
5751,DEHCAX,-3.74,58.455,2.736,159.916,70.308,41.942,64.292,115.012,1.782,2.47,2.51,34.897,8.055,52.665,144.37,163.951,109.403,109.507,0.61193423202549,1.6736369067618,1.4388951133944,2.0076057512992,0.69391293540537,2.4121742967864
5752,DIFJUY,-2.99,67.978,2.736,157.331,87.313,68.344,15.38,96.715,1.793,2.365,2.371,1.168,13.773,60.954,135.986,148.447,97.537,103.601,0.69103447258816,1.6544849221721,1.6432826881035,1.7008371488709,1.2407136052829,2.0204630037855
5753,FEQWAA,-3.81,54.765,2.736,170.65,64.429,75.712,56.449,158.498,1.751,2.242,2.262,40.129,135.253,171.534,164.162,150.743,103.75,106.259,0.28447613363901,1.7277367650744,0.6118829502292,2.1568873997543,1.1055023590293,1.9734509201347
5754,FOTQEL,-3.19,53.782,2.736,163.258,66.856,62.823,68.004,165.86,1.77,2.146,2.516,80.376,151.253,177.863,166.403,148.645,109.363,97.857,0.50987073675905,1.6949725165314,0.50450576031172,2.0858547259606,1.309173160475,2.1485626907055
5755,HEYZAO,-3.52,55.922,2.736,174.128,71.22,68.836,32.301,132.363,1.746,2.193,2.338,13.376,172.677,139.516,159.661,153.68,101.185,108.226,0.17862701112446,1.7368386197044,0.76222972037553,2.0562720766903,1.0366320179036,2.0956235490796
5756,IFOTAY,-2.94,77.43,2.736,154.65,49.965,63.591,107.084,121.614,1.805,2.271,2.578,2.527,73.619,98.099,178.408,143.516,102.712,103.397,0.77280472386549,1.631195223991,0.063093073134822,2.2701234028401,1.532874377128,2.0727711267635
5757,IJOLAV,-3.2,69.946,2.736,155.628,63.004,100.818,65.013,153.039,1.8,2.172,2.191,113.178,164.358,175.505,164.299,131.573,97.691,106.805,0.74278680573661,1.6395937793318,0.58778066281956,2.0909562148489,1.6391109278118,1.4538900805521
5758,IYORET,-3.77,75.096,2.736,170.138,65.421,56.245,93.837,60.252,1.752,2.273,2.411,106.413,146.344,60.135,160.266,160.891,103.793,102.8,0.30007504964452,1.7261109363482,0.76748726675359,2.1395074889729,0.78928021480597,2.2781478754716
5759,IZAPUU,-4.22,86.842,2.736,174.09,69.993,69.505,68.614,76.568,1.746,2.321,2.324,47.032,3.528,56.424,153.468,153.763,111.946,109.391,0.17977888674851,1.7367197678035,1.0367850579539,2.0765639271652,1.0274059696289,2.0845654159971
5760,KAJJOX,-0.35,86.145,2.736,116.436,85.301,91.015,131.559,29.229,2.145,2.27,3.05,62.618,33.66,30.071,117.169,107.898,109.513,109.516,1.9207020924425,0.9549494604884,2.019536274107,1.0365197719128,2.9023956528123,0.93733637213982
5761,OQERIN02,-3.2,57.144,2.736,160.595,90.637,57.734,21.71,118.853,1.78,2.3,2.37,4.678,2.805,70.636,136.476,158.732,111.599,103.444,0.59139332733605,1.6788847287358,1.5839142266238,1.6676977312147,0.85967204174291,2.2085886852571
5762,OQERIN02,-4.76,79.548,2.736,165.226,71.415,77.461,108.796,137.201,1.764,2.281,2.363,130.792,166.297,145.508,152.411,144.377,103.444,111.734,0.4498323499636,1.7056807605546,1.056390149865,2.0216332138319,1.3763277498024,1.9208047597618
5763,REZMIT01,-3.71,50.43,2.736,168.216,69.869,48.825,126.448,49.76,1.756,2.429,2.463,122.522,113.902,24.41,148.049,164.481,98.43,103.212,0.3586150480824,1.7189913459028,1.2854117649529,2.0610088778364,0.65899514055187,2.3732034056796
5764,SAKYUB,-3.73,83.619,2.736,161.191,73.443,30.696,85.882,98.032,1.777,2.487,2.564,76.428,73.329,12.861,142.217,171.611,112.299,98.97,0.57293037204673,1.6821057602857,1.5237167138372,1.9655676981404,0.3740699063946,2.5365661247304
5765,SIFNUR,-3.88,63.324,2.736,172.224,67.877,47.645,57.475,99.294,1.749,2.372,2.453,54.153,93.377,90.101,152.621,168.296,104.986,102.702,0.23664067428951,1.732917248824,1.0908219642399,2.1062980421421,0.49760492787424,2.4019988209313
5766,TASHAZ,-3.78,86.419,2.736,160.501,105.918,67.828,57.419,161.888,1.78,2.067,2.377,69.319,84.434,132.937,132.834,149.72,106.203,106.678,0.59414692443374,1.6779122242197,1.5157859721389,1.4053049087892,1.1985457039783,2.0527097202174
5767,TIQKAH,-3.44,26.835,2.736,159.987,57.455,59.218,56.098,164.715,1.782,2.263,2.493,20.496,118.944,160.675,167.474,151.088,107.916,108.667,0.60985981903053,1.6743939205372,0.49080537067325,2.2091353711618,1.205280063683,2.1822806804094
5768,TIVQOF,-3.93,55.996,2.736,175.901,73.05,51.143,64.711,153.546,1.744,2.26,2.452,51.458,13.552,173.336,153.861,164.504,102.582,104.256,0.1246611822539,1.7395389014446,0.99564375907204,2.0288650780722,0.655103540462,2.3628676118806
5769,VOBQUZ,-3.91,44.428,2.736,168.981,61.928,54.751,130.942,55.65,1.755,2.308,2.462,149.312,106.033,40.398,161.589,158.82,107.634,108.942,0.33544105588965,1.7226445652031,0.72893841478224,2.189865929105,0.88951839812693,2.2956918389439
5770,WOCROV,-4.47,80.183,2.736,176.476,60.005,53.653,86.049,102.439,1.744,2.364,2.499,69.403,82.678,89.886,161.149,158.745,110.152,111.894,0.1071978060223,1.7407023382486,0.76382777752143,2.2371998404896,0.90593590546358,2.3290086163842
5771,WUTHOK,-3.15,70.389,2.736,172.177,83.884,54.937,114.292,56.503,1.749,2.012,2.439,124.352,105.591,22.072,156.033,160.745,111.228,109.376,0.23806211476021,1.7327225483371,0.8172953473957,1.8385244940238,0.80431642338095,2.3025629396565
5772,XEXMIY,-3.48,63.077,2.736,170.537,66.606,66.619,38.274,106.761,1.752,2.213,2.374,21.758,169.318,118.129,163.542,153.374,100.447,106.901,0.28804746938143,1.7281587471592,0.62697037856621,2.1223282367251,1.063943225811,2.1222395746595
5773,ZZZPRW01,-4.04,68.754,2.736,169.434,64.007,60.196,92.387,148.074,1.754,2.288,2.351,67.116,37.256,130.873,160.693,160.64,100.446,99.71,0.32162752932218,1.7242597636035,0.75648074738782,2.1593241717796,0.77936251233718,2.2180611069949
5774,BARSIZ01,-3.6,47.634,2.737,160.76,97.753,21.388,130.294,88.567,1.78,2.018,2.619,163.221,150.669,127.133,140.061,174.265,109.484,109.51,0.58655604081031,1.6805808552369,1.2954988415304,1.5472578167821,0.26171032162965,2.6058911542028
5775,DUDPIB,-4.09,76.221,2.737,161.329,54.662,67.374,105.1,123.754,1.778,2.388,2.53,143.017,144.574,130.763,161.099,144.774,100.778,109.05,0.5691974044891,1.6844281862765,0.77355422592255,2.2592383361561,1.4593117554612,2.0667145909324
5776,ENICUZ,-3.19,42.591,2.737,166.212,64.339,62.912,38.926,141.517,1.762,2.198,2.438,4.558,150.959,163.228,166.965,152.549,100.11,106.966,0.41993756300737,1.7112265902491,0.49575059406047,2.1413629651436,1.1238932853887,2.1634943686218
5777,EWUGIO,-3.39,81.758,2.737,156.418,86.684,65.124,102.187,43.163,1.798,2.298,2.508,80.021,49.363,17.004,137.922,145.456,107.523,106.62,0.71930990987597,1.64784624694,1.5399855605853,1.7056519202899,1.4221336949419,2.0658169700413
5778,FUFGOD,-4.28,88.039,2.737,153.878,81.848,89.959,149.843,102.886,1.81,2.224,2.393,172.7,126.619,113.926,142.594,132.818,110.603,104.515,0.79691395900543,1.6251240389405,1.3509888767093,1.7666366505334,1.7553046866128,1.6264545665819
5779,HUNPOV,-3.42,58.912,2.737,171.917,69.071,63.308,119.243,41.414,1.75,2.201,2.379,122.513,82.283,15.65,161.501,156.318,104.713,102.634,0.2460630896628,1.7326144856562,0.69835111907552,2.0872725539531,0.95554936109885,2.1786616117478
5780,ILITAA,-4.73,56.516,2.737,154.815,107.15,28.969,124.895,86.945,1.806,2.14,2.573,151.399,166.865,128.125,128.822,166.595,110.433,110.332,0.76852956321752,1.6343189133277,1.6672682410355,1.3415724402485,0.59650577721599,2.5029002892141
5781,NAGSIZ01,-3.36,25.973,2.737,152.755,76.18,25.217,153.335,73.531,1.816,2.546,2.547,165.693,179.904,175.019,136.669,170.703,98.666,99.635,0.83135813889833,1.6145276847696,1.7470957914159,1.8519644423198,0.41147332410761,2.5135430578265
5782,OLAMOF,-3.52,27.629,2.737,165.996,58.425,46.758,55.363,146.723,1.763,2.37,2.596,60.723,141.809,179.748,160.278,157.087,105.219,104.643,0.4266277255012,1.7106015853593,0.79977245555667,2.2309782650965,1.0107083393963,2.3911680519518
5783,QETCEY,-5.04,69.796,2.737,162.806,68.538,85.319,99.646,149.101,1.773,2.277,2.326,124.037,167.448,158.19,154.594,139.731,111.567,110.787,0.52411300511054,1.6937634303155,0.97690069088765,2.0567921723264,1.5034729987238,1.77478025178
5784,TEQMEK,-3.63,41.624,2.737,172.591,78.982,43.527,153.125,89.104,1.749,2.128,2.612,166.786,92.641,72.581,154.749,160.043,109.907,112.42,0.22553593971099,1.7343974573029,0.90777187038468,1.924664706212,0.8915142985416,2.4551468908185
5785,VUXTAK,-4.38,44.05,2.737,162.461,83.687,44.012,148.81,68.358,1.774,2.351,2.453,154.992,163.878,78.434,139.986,168.7,107.549,106.871,0.53460360027815,1.6915303693903,1.5116336853617,1.8006011777403,0.4806558918269,2.4054477574148
5786,ZOXSEM,-4.32,65.567,2.737,174.678,64.077,50.666,111.234,70.826,1.747,2.41,2.465,102.293,79.311,36.899,154.43,163.926,105.709,110.429,0.16203933632976,1.7394689573205,1.040188513762,2.1739613280455,0.68250584024098,2.3686305701897
5787,AGOROE,-4.08,37.615,2.738,150.622,96.463,37.395,159.758,93.967,1.829,2.393,2.607,175.281,170.938,136.221,128.266,156.065,103.765,101.776,0.8972510582885,1.5937946976948,1.8788496317668,1.4820165522726,1.057659892478,2.3828144182549
5788,AGOYEB,-4.77,89.084,2.738,173.951,65.675,74.288,133.068,118.945,1.749,2.276,2.296,136.366,81.994,110.31,160.681,150.977,110.583,105.299,0.18430778588481,1.7392618089472,0.75296305038063,2.1478413919006,1.1139289121598,2.007679849641
5789,ALEPUD,-3.7,62.957,2.738,175.025,72.332,54.894,47.118,96.646,1.747,2.298,2.469,28.052,13.844,77.768,152.711,159.431,105.258,103.531,0.15150169623646,1.7404184083253,1.0535846127863,2.0422447120019,0.86744646061834,2.311600665764
5790,BAQPUG,-3.3,47.413,2.738,174.98,82.511,27.327,52.599,133.97,1.748,2.183,2.642,44.045,23.649,178.502,148.944,173.201,106.882,103.33,0.15295607426542,1.7412950466091,1.1261564581702,1.870096423108,0.31277749699096,2.6234203318142
5791,BARBAD05,-4.11,16.716,2.738,175.262,56.353,56.423,54.105,163.568,1.748,2.409,2.481,27.976,149.059,176.877,162.042,157.429,107.204,110.721,0.14438390066585,1.7420267762662,0.74274227913411,2.2916402219342,0.95227725503286,2.2909668329217
5792,BARBAD13,-4.11,0.0,2.738,177.24,58.52,52.722,51.759,163.001,1.746,2.447,2.449,0.0,0.0,180.0,157.635,163.246,110.279,111.242,0.084074194671878,1.7439746356499,0.93109703742294,2.2629333412415,0.70595637726526,2.3450429832731
5793,BARBAD14,-4.07,0.0,2.738,177.91,56.849,53.872,50.871,161.592,1.746,2.413,2.486,0.0,180.0,180.0,161.449,159.618,107.72,110.721,0.063675384602903,1.744838515564,0.76769269358381,2.2876225493333,0.86581804971991,2.3303551456332
5794,BUHKUM,-3.62,70.051,2.738,171.507,73.112,62.393,53.08,94.683,1.752,2.168,2.469,26.024,97.005,87.653,158.796,152.649,109.624,109.949,0.25875039031094,1.7327874178658,0.78414317785216,2.0212232624398,1.1343582162617,2.1929871037467
5795,EFIXUM,-4.73,44.111,2.738,163.463,101.661,43.227,142.376,110.087,1.771,2.089,2.493,152.284,139.293,144.666,135.776,166.215,109.757,106.906,0.50408763611417,1.6977445788801,1.4570050962976,1.4970160818651,0.59403006316847,2.4211933594928
5796,EFONEU,-2.99,88.344,2.738,139.413,117.073,37.793,61.78,139.867,1.906,2.331,2.54,57.43,51.299,79.999,115.292,151.492,105.985,112.334,1.2400472734744,1.447452506837,2.1075554944522,0.99587691900369,1.2122949125277,2.2320262196174
5797,FIJGEM,-3.29,34.776,2.738,172.51,77.214,38.033,33.959,119.855,1.751,2.287,2.588,6.912,9.116,92.106,148.772,166.68,109.516,99.545,0.22824836645734,1.7360598155621,1.1856836174203,1.9556388622087,0.59624783623902,2.5183789464217
5798,FIRQAZ,-3.04,86.192,2.738,154.493,75.154,100.36,26.551,112.126,1.808,2.226,2.278,55.375,109.376,112.083,147.935,129.65,97.572,102.089,0.77856342826353,1.6317790868161,1.1817411128307,1.8864156334821,1.753961344579,1.4535830219574
5799,GUFQEE,-4.05,59.521,2.738,163.753,76.967,68.372,51.219,158.968,1.771,2.213,2.482,65.465,127.7,147.097,150.394,146.343,111.523,110.719,0.49548815837721,1.7002742381475,1.0932948457012,1.9240777999767,1.375573783584,2.0659430693793
5800,IGOLEX,-4.85,83.533,2.738,175.012,71.795,61.807,106.032,137.564,1.747,2.259,2.429,110.223,165.846,138.752,155.21,155.486,109.724,109.265,0.15189658074403,1.7403839888824,0.9471843305001,2.0508346700929,1.0078299335157,2.2100497336281
5801,RAHNAR,-2.57,61.363,2.738,157.306,59.582,83.059,158.63,50.416,1.795,2.166,2.315,145.661,10.265,23.298,175.333,140.09,104.165,110.537,0.69252793088105,1.6560284010094,0.17623544883015,2.1588184422447,1.4852658427271,1.7757281257074
5802,RERZAR,-4.14,65.97,2.738,175.99,72.259,75.414,172.759,65.73,1.747,2.239,2.268,165.566,62.747,59.533,155.985,151.475,105.537,107.061,0.12216872405061,1.7427230998824,0.91121880450338,2.0451897932269,1.08306564412,1.9926848246842
5803,RIJHOH01,-4.75,64.621,2.738,177.363,69.406,62.502,151.401,93.68,1.746,2.311,2.343,145.816,95.756,84.112,154.931,160.024,108.965,109.191,0.080330117583254,1.7441511036057,0.9791924252679,2.0932995949691,0.80043087967643,2.2020352873786
5804,ROBXIP,-4.02,75.707,2.738,157.307,77.616,30.822,77.796,101.315,1.795,2.43,2.517,89.01,113.881,139.126,140.265,175.172,111.091,103.869,0.69249902762747,1.6560404876497,1.5533476055294,1.8686923814251,0.21184283079524,2.5080693002867
5805,SUBVOC,-3.8,70.682,2.738,173.554,68.852,66.555,47.154,95.592,1.749,2.267,2.403,18.953,83.532,88.574,157.605,152.58,104.962,106.945,0.19635453563478,1.7379430072173,0.86370363411602,2.096021238541,1.1066047196435,2.133034222525
5806,ZIPCEI,-3.21,41.441,2.738,171.418,88.41,44.904,20.604,124.302,1.752,2.093,2.475,8.155,59.861,120.292,147.225,169.771,108.677,107.142,0.26144169032788,1.7323833994121,1.1330275342037,1.7598004451461,0.43951758784729,2.4356619818794
5807,ZORDIV,-3.76,52.231,2.738,154.84,62.278,54.425,75.081,149.26,1.807,2.379,2.626,104.628,155.977,177.075,151.85,147.433,107.938,109.409,0.76824153142934,1.6355592161053,1.1223681948883,2.0976011620666,1.4135376650258,2.2130945008186
