,Refcode,ΔE,P1/P2,O…O,O-H-O,O_H1-O_H3,O_H1-O_H4,O_H2-O_H3,O_H2-O_H4,min H…O,min H…H,H1…H4,H-O-H-H3,H-O-H-O,H-O-H-H4,O-H1-H3,O-H1-H4,H1-O-H2,H3-O-H4,R(H1O),r(H1O),R(H1H3),r(H1H3),R(H1H4),r(H1H4)
345,YOXJOL,1.8082560096154,87.901,2.843,105.971,97.089,128.653,83.888,36.607,2.405,2.235,3.076,0.44,24.71,27.554,103.956,90.771,109.372,109.521,2.3121696104,0.66173763134848,2.1690255330158,0.53902990373965,3.0757215076478,0.041390909543206
347,DOQSIL,5.3084567307692,53.443,2.844,107.982,74.88,45.197,127.11,59.996,2.376,1.677,3.01,79.199,69.157,55.327,126.295,118.437,105.001,105.044,2.2599408345927,0.73351443349169,1.3516283628608,0.99268815280034,2.6468171467253,1.4333384079836
349,GIVXUF,3.8207716346154,78.668,2.845,68.879,6.831,114.474,105.941,72.887,3.047,2.934,3.894,116.39,117.93,108.789,87.81,67.192,107.699,107.651,2.8423071910692,-1.0979521080615,2.9318570097082,-0.11211812799287,3.5895243831447,-1.5094869005095
356,BOKXUU,1.82496875,0.0,2.848,140.643,180.0,82.279,82.279,180.0,2.01,1.393,2.6,121.747,121.747,146.773,113.76,130.468,97.721,97.721,1.2746423129755,1.5541515286395,1.2749309534609,0.56124866494913,1.9779982747241,1.6874604662594
359,BEXZAG,3.2769134615385,59.3,2.851,93.577,63.823,81.457,81.457,167.19,2.612,2.154,2.512,48.444,66.046,88.107,106.2,97.099,109.752,109.752,2.6069114419827,0.16296236884544,2.0684725989481,0.6009468424085,2.4927432466075,0.31044340304234
361,BISWUV,2.7784567307692,44.273,2.851,109.073,49.709,86.248,79.855,164.092,2.368,2.235,2.441,66.438,82.849,108.081,129.306,110.097,109.488,110.212,2.2380039159191,0.77379743623949,1.7293846173159,1.4157873588188,2.2923729895249,0.83875328726424
362,FEVLUP,0.91845673076923,0.0,2.851,76.384,72.252,180.0,180.0,72.252,2.916,2.878,3.294,100.676,81.533,81.533,82.337,59.349,107.748,107.748,2.8340466907651,-0.68646584369742,2.8522980715997,-0.38377038805595,2.8337905798557,-1.6793054961862
364,NEWQAI,3.1484567307692,38.139,2.851,136.818,82.177,36.818,34.883,115.475,2.045,1.704,2.865,158.473,172.752,154.35,162.601,142.938,109.763,104.918,1.3994304325015,1.491180560693,0.50953713042772,1.62603441314,1.7266749838219,2.2862236330341
365,POCXOW,1.0111418269231,67.686,2.851,101.327,59.989,158.378,107.762,98.615,2.484,2.014,2.46,121.573,106.938,115.572,119.275,79.812,101.267,105.675,2.4356171751652,0.48787803398019,1.7567774036943,0.98484981284927,2.4212123803141,-0.43512137319804
366,FAJSUG,0.87402764423077,5.289,2.852,132.997,110.667,3.017,3.475,108.449,2.081,1.732,2.868,84.254,121.313,119.803,128.081,147.179,109.521,109.425,1.5220213621419,1.4191588963833,1.363325779465,1.0682540985394,1.5545026269155,2.4101754257549
367,PADNAM,0.442484375,85.851,2.852,160.977,104.951,86.03,19.923,90.181,1.894,1.692,2.439,19.717,111.872,97.612,155.131,139.696,109.568,109.457,0.61734491292405,1.7905645083288,0.711562129383,1.5351036890152,1.5776501312142,1.8600379199037
369,HIHNOC,4.6234567307692,25.661,2.854,136.587,85.078,21.146,33.396,122.708,2.05,1.631,2.977,167.894,159.719,154.659,164.867,144.241,108.874,104.689,1.4088673127456,1.4891584519711,0.4257897370208,1.5744408848375,1.739690746292,2.4157825041311
375,HIHNUI,3.3534567307692,42.099,2.859,135.032,80.041,38.558,40.767,115.47,2.069,1.72,2.922,177.645,162.616,146.62,161.972,140.068,110.105,106.916,1.4621866066036,1.4638207975941,0.5323085779203,1.635557268295,1.8755675082671,2.2406094086058
382,FOQQAE,3.1071141826923,4.946,2.863,73.07,36.774,73.122,73.122,177.297,2.99,2.846,3.064,77.575,89.533,107.944,88.485,79.045,109.579,109.579,2.860417112366,-0.87069738904139,2.8450051454349,-0.075244418059645,3.0081639365942,-0.58227633523428
385,NEJRUS,0.25691346153846,86.535,2.867,144.052,94.241,23.832,94.095,82.567,2.003,1.822,2.787,169.191,136.726,117.025,148.16,155.198,102.031,109.399,1.1758626918791,1.6215288865287,0.96119428540425,1.547833823673,1.1691012658818,2.5299350248798
387,IWADEP,2.8978858173077,43.345,2.868,86.852,12.338,97.776,101.069,129.801,2.745,2.692,3.503,87.215,89.766,101.571,107.717,85.332,107.923,109.73,2.7408578360799,-0.15074256996438,2.5643217535728,0.81921788564051,3.4913805296365,-0.28508068555294
391,GOSTOX,5.0745985576923,69.258,2.873,133.97,135.154,47.701,47.701,98.915,2.093,1.381,2.793,143.388,170.001,146.784,122.855,139.429,100.202,100.202,1.5063392664084,1.4531314512033,1.1601038211834,0.74921300314115,1.8165388012812,2.1215644660108
392,DUCFEM,1.6767127403846,74.786,2.874,163.828,134.79,66.671,109.832,58.043,1.907,1.521,2.264,169.178,150.016,63.054,138.111,169.325,105.067,109.723,0.53114104345864,1.8315398417598,1.0155559509662,1.1322928554297,0.4193784969523,2.2248185715456
398,EWUGIO,0.957484375,34.989,2.879,174.43,114.992,24.768,16.475,107.444,1.89,1.685,2.841,27.176,131.006,104.988,150.152,168.364,107.499,107.768,0.18344677659544,1.8810760963227,0.83862578739226,1.4614827363745,0.57301085478286,2.782613800063
400,HAHTES,5.242484375,73.767,2.882,112.949,84.42,116.999,116.999,115.612,2.346,1.584,2.462,39.397,50.076,71.419,129.669,100.862,109.589,109.589,2.1603194618364,0.91473265100291,1.2192761577154,1.0111486790906,2.4178905853575,0.46394947703347
401,KAVZIS,4.4215120192308,15.267,2.882,146.224,163.915,62.209,80.64,164.775,2.003,1.359,2.882,153.437,139.714,150.944,121.533,137.594,110.641,109.443,1.1135628119467,1.6649284861066,1.1583288170296,0.71074281680423,1.9435623379059,2.1280247739803
404,YOXJOL,2.1909411057692,81.562,2.884,107.181,100.821,144.106,97.766,83.819,2.43,2.114,2.389,8.619,16.167,30.28,104.563,87.923,109.292,110.559,2.3215645793404,0.71780074111986,2.0460808752341,0.53155343287502,2.3874304819195,-0.086583451082688
409,MAZFAX,4.6790276442308,84.614,2.887,120.104,91.379,84.615,151.809,91.639,2.259,1.587,3.001,66.036,44.318,59.239,134.333,114.114,109.513,109.496,1.9542979620735,1.1330491937403,1.1351657960687,1.1090390504557,2.7391158624662,1.2260690404646
413,SORDUY,3.2328858173077,18.866,2.888,71.052,24.22,84.315,86.62,163.028,3.054,3.032,3.334,106.946,114.342,131.976,88.375,74.457,105.223,105.909,2.8885149250857,-0.99166401949299,3.0307806410918,-0.085980844279988,3.212074358749,-0.89338363196753
417,CAPDII,0.13016947115385,89.645,2.89,155.154,148.615,93.47,91.801,90.497,1.958,1.556,2.119,157.396,174.081,133.144,126.671,144.132,109.534,109.561,0.82271392348843,1.7767683585933,1.248033409699,0.92927316127994,1.2415641678877,1.7171719241291
418,DUCFEM,3.0963425480769,80.284,2.89,114.55,56.643,65.301,105.756,119.466,2.333,1.995,3.21,84.939,81.789,92.517,139.425,115.547,98.769,109.723,2.1220945517146,0.96933158082434,1.2976335071394,1.5153126017918,2.896164175641,1.384316823467
419,QUJQOC,2.4217127403846,73.406,2.89,168.413,143.688,83.409,110.762,67.252,1.911,1.444,2.245,161.591,156.005,85.896,137.88,152.16,104.385,101.693,0.38383516128795,1.8720554396062,0.96846997251902,1.0710751198347,1.0484241610702,1.9851528350443
420,RALBUD,1.1695985576923,26.367,2.89,164.342,108.593,16.485,144.589,94.79,1.921,1.644,2.902,134.77,19.355,33.361,158.831,164.913,103.406,111.991,0.51846768686626,1.8497113984824,0.59368141391267,1.5330617661316,0.75534835601517,2.8019730300389
424,NIQSOY,2.5832560096154,48.855,2.892,162.27,111.313,43.844,118.288,132.074,1.931,1.564,2.798,168.005,77.696,106.704,160.886,155.952,109.426,109.381,0.58805096684209,1.8392816696733,0.51212989784045,1.4777750057901,1.1401901212003,2.5551458838033
426,POHXOA,1.0063425480769,66.271,2.895,109.71,34.53,115.763,85.76,118.254,2.405,2.355,2.432,131.41,131.199,153.035,133.764,98.972,109.405,109.471,2.2640951294846,0.81110926800529,1.7007691590177,1.6289288712937,2.4022436797592,0.37927470658765
427,NUQBIM,5.8909411057692,0.0,2.896,122.534,74.87,180.0,180.0,74.87,2.238,1.821,1.899,45.221,24.087,24.087,143.438,96.376,105.13,105.13,1.8867961595059,1.2035963827104,1.0847556694895,1.462650381161,1.8872537810253,0.21088898976899
428,UQAKED,1.1682560096154,69.816,2.896,144.16,92.918,63.088,49.342,76.41,2.032,1.89,2.938,25.243,78.057,71.549,147.67,135.545,109.327,109.526,1.1897842838841,1.6472514555533,1.0107622744053,1.5970158498397,2.0576249582795,2.0971465211247
429,ZEVZOR,2.8436574519231,67.885,2.896,71.969,0.389,107.279,107.708,104.559,3.045,2.896,3.567,178.146,178.279,166.312,90.997,69.702,107.729,107.646,2.8954575616703,-0.94252347905308,2.8955615675855,0.050390557862371,3.3454930253011,-1.2374026901789
435,PAJHOX10,0.13691346153846,0.0,2.901,90.645,70.527,180.0,180.0,70.527,2.714,2.38,2.88,77.442,57.766,57.766,98.74,70.474,109.473,109.473,2.7138280312931,0.030551866846879,2.3523635493696,0.36164309975082,2.7143709618085,-0.962595596131
437,NAYVIT,0.197484375,0.0,2.902,114.843,77.33,180.0,180.0,77.33,2.341,2.118,2.124,80.968,54.197,54.197,124.552,89.743,102.67,102.67,2.1243695431517,0.98353192328936,1.7444097824196,1.2012320804069,2.12397863294,-0.0095271619339666
439,VIHGEZ,3.4088269230769,48.445,2.902,153.294,97.188,124.48,155.86,43.472,1.981,1.665,2.001,99.947,4.611,15.419,171.224,127.106,97.694,112.479,0.89028626112423,1.7696754994217,0.25403217143926,1.6455068082126,1.5958390340753,1.20718630597
441,PAJHOX,0.0069134615384615,0.0,2.904,89.004,70.339,180.0,180.0,70.339,2.746,2.447,2.936,80.37,60.75,60.75,96.722,69.241,109.661,109.661,2.7455851099565,-0.047732630193007,2.4301787787135,0.28642643643797,2.7453935477705,-1.0406297458078
446,NAMLOE,2.437484375,24.662,2.909,161.265,136.056,36.031,37.98,70.838,1.952,1.581,2.77,23.104,58.014,11.743,135.79,163.167,98.744,103.401,0.62696590279351,1.8485718154117,1.1024158326675,1.1332432800966,0.80214525742006,2.6513134454452
455,DEFZOE,1.897484375,0.0,2.912,114.51,67.995,180.0,180.0,67.995,2.357,2.082,2.144,64.974,42.078,42.078,130.401,89.589,112.005,112.005,2.1446080887286,0.97780629255483,1.5854992048278,1.3494133064004,2.1439448391053,-0.015379430220393
459,WIMDEC,4.3330552884615,47.148,2.916,154.515,102.338,146.281,43.919,93.752,1.988,1.61,1.707,13.58,117.671,119.627,169.462,124.578,105.564,110.639,0.85538627413607,1.7945635463866,0.29444904359032,1.5828454633124,1.4054658655414,0.96876968408278
463,QAMFER,4.4132560096154,73.462,2.921,143.368,123.994,56.602,95.948,57.341,2.064,1.519,2.339,165.01,123.625,81.997,136.443,160.37,111.502,112.503,1.2315334018605,1.6563277091512,1.0467062384695,1.1008029116735,0.78577484948027,2.2030612533301
464,WISGIQ01,1.3143978365385,0.0,2.921,140.213,180.0,68.3,68.3,180.0,2.087,1.469,2.424,74.787,74.787,113.932,114.581,144.419,111.7,111.7,1.3355451067716,1.6037107805894,1.3358705572922,0.61107352598508,1.4104124082462,1.9714240636315
465,ZASXIA,0.31365745192308,19.708,2.921,94.46,124.705,21.72,21.72,88.819,2.671,2.619,3.01,96.997,114.803,107.549,82.149,112.055,105.429,105.429,2.6629118529319,0.20770523227563,2.5944511836083,-0.3577485931116,2.7897397310754,1.1302443244094
471,WOHNOW,3.6372836538462,0.0,2.93,144.201,180.0,75.77,75.77,180.0,2.066,1.388,2.882,163.802,163.802,170.977,119.462,131.767,104.23,104.23,1.2084933105929,1.6756789424744,1.2085067439292,0.68268253960218,2.1495678604766,1.9197088355285
480,MEMDAM,3.0911418269231,88.695,2.937,115.072,90.832,143.621,90.686,43.093,2.375,1.908,2.743,16.695,42.781,41.009,121.327,94.324,109.582,109.457,2.1512179853083,1.0064224658095,1.6298401548856,0.99201061966221,2.7351924318525,0.2068123805214
483,POHXOA,2.1597992788462,86.507,2.939,109.422,109.487,109.459,50.589,61.859,2.456,2.115,3.288,39.804,63.591,64.304,103.265,98.497,109.471,109.444,2.3162414371513,0.81667717295354,2.0585701515308,0.48529777583105,3.2519096010378,0.48582707487165
486,ELACEB,5.0009411057692,0.0,2.941,130.309,180.0,71.347,71.347,180.0,2.199,1.731,1.941,20.403,20.403,42.823,104.367,153.7,108.653,108.653,1.6768842234066,1.4225541470503,1.6768651137542,0.42951646100471,0.86000118138973,1.7400801613743
488,COKBUZ,2.7807716346154,62.473,2.944,80.96,19.85,107.938,81.613,64.803,2.932,2.905,3.835,87.911,94.596,87.903,99.38,78.472,101.422,100.545,2.8955812997662,-0.46068746069809,2.8661575733124,0.47346147144645,3.7576371511573,-0.76641244786491
491,OMEXAG,0.039027644230769,64.513,2.95,168.932,115.738,84.32,97.109,25.206,1.97,1.74,2.152,133.063,146.761,18.857,149.697,160.742,109.495,110.216,0.37818854224993,1.9333580699164,0.87795672491117,1.5022622904085,0.70977793767162,2.0315804879932
496,RUSPEB,0.93345673076923,38.85,2.954,102.504,52.659,159.683,69.2,52.659,2.576,2.51,2.528,58.73,76.597,68.719,117.527,81.502,108.434,108.434,2.5148995839878,0.55772401997594,2.2258507833856,1.160038055454,2.5002451443268,-0.37357491654352
505,NELGAN,1.2947992788462,83.193,2.966,154.262,101.885,75.664,20.993,124.984,2.04,1.817,2.241,38.292,108.586,176.892,153.978,158.388,97.497,105.75,0.88588347640163,1.8376099875214,0.79714738373933,1.6328028198768,0.82540349872886,2.0834562784676
506,XIFHUR,1.472484375,32.471,2.967,142.871,155.742,51.154,46.241,69.701,2.114,1.526,2.959,75.184,93.254,73.892,120.732,141.269,109.503,109.402,1.2760349307822,1.6854467821393,1.3116992367339,0.77982120537441,1.8513421973056,2.3082922407
510,NIQSOY,2.8957716346154,51.692,2.972,95.061,37.355,72.242,86.828,132.276,2.715,2.356,3.685,139.738,136.235,134.494,115.888,98.463,109.345,109.423,2.7044151464899,0.23950723462192,2.1195736159841,1.0286611134986,3.6448744340409,0.54232403604779
512,DOQSIL,1.1634567307692,66.912,2.977,130.964,111.334,64.487,7.014,99.753,2.23,1.875,3.171,80.153,113.222,106.504,125.934,126.576,105.001,105.007,1.6839212689457,1.461953884359,1.5181753827788,1.1003492659718,2.5465259353276,1.8895625580287
518,WETCIH,4.0817127403846,0.0,2.981,147.681,180.0,77.611,77.611,180.0,2.094,1.363,2.795,140.799,140.799,158.937,124.754,135.2,102.389,102.389,1.1195207051131,1.7696071289478,1.1198505354442,0.77698376962806,1.9694526168482,1.9832502086196
523,YELMOU,1.3092283653846,17.194,2.986,91.229,54.301,156.686,51.745,54.301,2.795,2.775,2.918,68.913,85.679,77.61,103.323,73.026,102.705,102.705,2.794357025624,0.059948422379113,2.7003148889988,0.63947204806101,2.7908841335147,-0.85187425908751
526,LUWWIL,3.5280552884615,54.887,2.99,129.616,148.445,85.052,85.052,127.742,2.257,1.712,2.054,16.759,0.533,35.151,110.269,137.933,109.01,109.01,1.7386465698217,1.4391515226852,1.6059869809718,0.59308499976744,1.3761782754136,1.5248112520177
529,GEXROS01,4.4857716346154,64.138,2.994,107.646,72.345,71.732,71.732,177.825,2.539,1.826,3.188,123.902,120.781,136.652,125.906,109.82,106.428,106.428,2.4195339627799,0.76965992682137,1.4790239022347,1.0708708122918,2.9991507537055,1.0809434566839
533,ETONIK,1.0463425480769,83.168,2.999,112.644,76.037,68.898,129.006,119.49,2.473,2.253,3.461,133.151,108.568,110.665,121.937,112.235,106.546,108.999,2.2823683678965,0.95211534659692,1.9119639758845,1.1918065090106,3.2036386634733,1.309664198907
537,FUXMIV,2.2336574519231,56.375,3.004,81.394,17.764,86.857,94.749,122.595,2.987,2.846,3.351,154.808,160.029,176.865,100.092,83.273,109.123,103.624,2.9533685196509,-0.44697134934475,2.8019657095219,0.49870247910302,3.3279302398047,-0.39253193372479
540,HORRUC,1.7742283653846,85.7,3.007,140.524,92.585,97.7,77.844,154.267,2.174,1.755,2.655,168.118,127.07,147.166,158.552,125.575,107.73,105.4,1.3821312550705,1.6780909372729,0.64172743075423,1.633465917801,2.1594566825673,1.5445943921029
541,LAMBEG,5.4303701923077,0.0,3.007,126.707,180.0,74.115,74.115,180.0,2.306,1.888,1.89,9.735,9.735,19.829,101.771,150.817,105.885,105.885,1.8487262522691,1.3783494637323,1.8482968102209,0.38515308817025,0.92156520293616,1.6500962325686
542,OMEXAG,1.2569134615385,62.492,3.007,160.495,94.989,120.8,133.82,29.328,2.053,1.878,1.956,117.823,32.254,0.977,169.748,136.808,105.138,105.146,0.68547436120651,1.9351831696582,0.33424248655782,1.8480167640418,1.3387750381638,1.4260495773953
544,ABUFUZ,5.7247992788462,0.0,3.008,152.212,180.0,69.191,69.191,180.0,2.094,1.301,2.641,99.368,99.368,138.457,131.366,146.631,110.809,110.809,0.97622565601922,1.8525170629524,0.9764048816339,0.8597874778813,1.4526264922626,2.2056194762417
545,BEQJAJ,1.5771141826923,88.798,3.008,100.603,57.443,73.429,132.029,112.991,2.663,2.427,3.647,120.185,102.789,104.558,114.963,102.239,107.765,105.623,2.6175311820595,0.48999950096549,2.2002709050712,1.0242738619614,3.5641103408204,0.77312772454314
549,MOBYAD,1.3521141826923,88.032,3.01,99.952,62.208,73.804,136.776,111.627,2.675,2.435,3.659,120.018,101.331,103.092,112.33,101.656,108.229,105.683,2.6347489608596,0.46230175561995,2.2524015629002,0.92515522991801,3.5835450216045,0.73924696694256
550,AVAWOK,4.897484375,32.949,3.013,148.746,175.865,68.923,68.923,150.801,2.12,1.369,2.947,165.204,168.935,159.735,126.87,137.39,109.964,109.964,1.0999258349287,1.8123363809339,1.0951985326353,0.82140195648262,1.9951320627262,2.1689299325432
552,SEBROJ,1.2611418269231,0.0,3.013,125.786,180.0,74.058,74.058,180.0,2.323,1.919,2.124,43.457,43.457,72.326,100.972,140.173,105.942,105.942,1.8844332265873,1.3583962656507,1.8839212808269,0.36524184816021,1.36036183447,1.6311933298409
555,TAZZUR,3.4032560096154,0.0,3.015,126.438,180.0,70.488,70.488,180.0,2.318,1.904,2.022,24.235,24.235,45.042,101.624,147.66,109.512,109.512,1.8648311160198,1.3767820846904,1.8649507427936,0.38363358423556,1.0816533775199,1.7083647066419
556,TUKHUE,1.0771141826923,54.943,3.015,109.635,94.016,40.992,40.992,143.294,2.533,1.969,3.401,152.876,175.209,170.647,113.386,118.073,108.989,108.989,2.385712031248,0.85115633344219,1.8072498788096,0.7815426255442,3.0008680211531,1.6004974600482
558,ROZGUJ,5.9690276442308,35.484,3.02,147.115,159.746,98.778,98.778,35.485,2.138,1.367,2.304,63.598,46.56,9.498,129.178,135.514,100.506,100.506,1.1608369762181,1.7954112383086,1.0596807840204,0.8635772322021,1.6144933557093,1.6437235790639
559,POKWET,5.0869134615385,39.738,3.024,148.835,109.286,150.912,37.104,93.43,2.13,1.523,1.845,77.921,127.006,130.46,168.93,121.174,108.953,99.781,1.102284372981,1.8225995613633,0.29242839192227,1.4946620472862,1.5785806075484,0.9550435934931
564,XOBVOA,0.66211418269231,67.889,3.033,120.641,89.077,18.854,112.029,107.372,2.405,2.073,3.211,147.976,119.715,116.906,126.789,132.405,105.481,105.151,2.0692079939462,1.2257256127655,1.6601545052462,1.2414572158197,2.3709911416883,2.1653918827861
565,POHXOA,3.3245985576923,0.0,3.034,138.609,180.0,70.595,70.595,180.0,2.217,1.612,2.163,32.38,32.38,69.007,114.566,157.127,109.405,109.405,1.4658671644972,1.6632265197648,1.4660865556021,0.67017476189624,0.840736055905,1.9929204410365
569,CAYZEJ,2.7419134615385,0.0,3.037,114.757,70.528,180.0,180.0,70.528,2.484,2.042,2.256,47.288,29.532,29.532,132.182,91.199,109.472,109.472,2.2557005729891,1.0402263816192,1.5131538285987,1.3711781397751,2.2555060461757,0.047206733257241
572,QEHLAT,5.9697992788462,31.814,3.042,111.32,77.129,158.076,162.083,68.798,2.537,1.804,2.431,19.563,19.079,10.356,129.339,90.025,102.876,104.466,2.3633788123388,0.92239340272356,1.3952296588591,1.1435690617711,2.430999768586,0.0010607238192418
573,WADHIV,1.3392283653846,46.49,3.042,104.115,52.13,122.021,81.228,25.872,2.643,2.573,3.292,39.796,56.984,48.586,119.167,92.054,105.795,107.097,2.5632030826105,0.64454554322885,2.2467511117705,1.2539690752797,3.289884860904,0.11798983852174
580,VIQGOS,1.2721141826923,85.747,3.047,165.589,112.761,80.421,19.243,125.58,2.075,1.674,2.501,20.695,162.663,148.02,166.191,150.431,105.323,108.031,0.5164173621862,2.0097109513641,0.3995603640856,1.625616041829,1.2341718520516,2.175274888285
583,BAXVOO,4.4940276442308,24.706,3.049,116.295,92.559,152.182,152.182,56.321,2.476,1.748,2.478,26.615,8.588,0.999,127.028,95.065,109.526,109.526,2.2197961283499,1.0968505589016,1.3955006140611,1.0526547563922,2.4683238610052,0.21877229530365
584,BIPMIZ,4.1676850961538,47.015,3.05,112.388,80.933,149.042,148.238,56.979,2.53,1.846,2.626,3.207,10.731,0.9,127.348,92.445,105.553,101.675,2.3393033360537,0.96361813075928,1.4675063685873,1.1198843949961,2.623609375959,0.11202607901804
585,WUZHEG,1.7886574519231,7.624,3.052,114.525,96.994,13.356,13.356,122.171,2.503,1.858,3.203,125.264,147.242,148.746,119.597,128.757,109.4,109.4,2.2771799412172,1.0389708924306,1.615569629769,0.91765939834344,2.4977250441613,2.0051380510502
586,XUXTOA,2.7167127403846,79.256,3.054,138.624,152.557,90.368,90.368,79.454,2.238,1.561,2.32,40.614,22.789,14.461,120.74,136.152,111.005,111.005,1.4793126322151,1.6793683741719,1.3416726876234,0.79789435346126,1.6071744119275,1.6731378931952
